Date,Week,Month,Year,Commodity,Lock,Tons
03/15/2003,11,3,2003,Corn,Ohio Olmsted,32993
03/15/2003,11,3,2003,Corn,Ark Lock 1,0
03/15/2003,11,3,2003,Wheat,Miss Locks 27,7635
03/15/2003,11,3,2003,Wheat,Ohio Olmsted,1500
03/15/2003,11,3,2003,Wheat,Ark Lock 1,19900
03/15/2003,11,3,2003,Soybeans,Miss Locks 27,79407
03/15/2003,11,3,2003,Soybeans,Ohio Olmsted,42740
03/15/2003,11,3,2003,Soybeans,Ark Lock 1,5700
03/15/2003,11,3,2003,Other Grain,Miss Locks 27,0
03/15/2003,11,3,2003,Other Grain,Ohio Olmsted,7700
03/15/2003,11,3,2003,Other Grain,Ark Lock 1,0
03/22/2003,12,3,2003,Corn,Miss Locks 27,442830
03/22/2003,12,3,2003,Corn,Ohio Olmsted,33260
03/22/2003,12,3,2003,Corn,Ark Lock 1,0
03/22/2003,12,3,2003,Wheat,Miss Locks 27,7550
03/22/2003,12,3,2003,Wheat,Ohio Olmsted,4580
03/22/2003,12,3,2003,Wheat,Ark Lock 1,27200
03/22/2003,12,3,2003,Soybeans,Miss Locks 27,84436
03/22/2003,12,3,2003,Soybeans,Ohio Olmsted,44960
03/22/2003,12,3,2003,Soybeans,Ark Lock 1,7300
03/22/2003,12,3,2003,Other Grain,Miss Locks 27,0
03/22/2003,12,3,2003,Other Grain,Ohio Olmsted,13937
03/22/2003,12,3,2003,Other Grain,Ark Lock 1,0
03/29/2003,13,3,2003,Corn,Miss Locks 27,682701
03/29/2003,13,3,2003,Corn,Ohio Olmsted,49168
03/29/2003,13,3,2003,Corn,Ark Lock 1,0
03/29/2003,13,3,2003,Wheat,Miss Locks 27,15259
03/29/2003,13,3,2003,Wheat,Ohio Olmsted,0
03/29/2003,13,3,2003,Wheat,Ark Lock 1,19600
03/29/2003,13,3,2003,Soybeans,Miss Locks 27,111184
03/29/2003,13,3,2003,Soybeans,Ohio Olmsted,19624
03/29/2003,13,3,2003,Soybeans,Ark Lock 1,5600
03/29/2003,13,3,2003,Other Grain,Miss Locks 27,6000
03/29/2003,13,3,2003,Other Grain,Ohio Olmsted,21420
03/29/2003,13,3,2003,Other Grain,Ark Lock 1,0
04/05/2003,14,4,2003,Corn,Miss Locks 27,675491
04/05/2003,14,4,2003,Corn,Ohio Olmsted,36735
04/05/2003,14,4,2003,Corn,Ark Lock 1,0
04/05/2003,14,4,2003,Wheat,Miss Locks 27,13924
04/05/2003,14,4,2003,Wheat,Ohio Olmsted,4500
04/05/2003,14,4,2003,Wheat,Ark Lock 1,11300
04/05/2003,14,4,2003,Soybeans,Miss Locks 27,134812
04/05/2003,14,4,2003,Soybeans,Ohio Olmsted,23913
04/05/2003,14,4,2003,Soybeans,Ark Lock 1,5500
04/05/2003,14,4,2003,Other Grain,Miss Locks 27,0
04/05/2003,14,4,2003,Other Grain,Ohio Olmsted,9124
04/05/2003,14,4,2003,Other Grain,Ark Lock 1,0
04/12/2003,15,4,2003,Corn,Miss Locks 27,595846
04/12/2003,15,4,2003,Corn,Ohio Olmsted,33200
04/12/2003,15,4,2003,Corn,Ark Lock 1,0
04/12/2003,15,4,2003,Wheat,Miss Locks 27,3000
04/12/2003,15,4,2003,Wheat,Ohio Olmsted,4493
04/12/2003,15,4,2003,Wheat,Ark Lock 1,13800
04/12/2003,15,4,2003,Soybeans,Miss Locks 27,162020
04/12/2003,15,4,2003,Soybeans,Ohio Olmsted,16700
04/12/2003,15,4,2003,Soybeans,Ark Lock 1,1400
04/12/2003,15,4,2003,Other Grain,Miss Locks 27,1600
04/12/2003,15,4,2003,Other Grain,Ohio Olmsted,16289
04/12/2003,15,4,2003,Other Grain,Ark Lock 1,0
04/19/2003,16,4,2003,Corn,Miss Locks 27,498388
04/19/2003,16,4,2003,Corn,Ohio Olmsted,18300
04/19/2003,16,4,2003,Corn,Ark Lock 1,0
04/19/2003,16,4,2003,Wheat,Miss Locks 27,9020
04/19/2003,16,4,2003,Wheat,Ohio Olmsted,0
04/19/2003,16,4,2003,Wheat,Ark Lock 1,2300
04/19/2003,16,4,2003,Soybeans,Miss Locks 27,190666
04/19/2003,16,4,2003,Soybeans,Ohio Olmsted,16593
04/19/2003,16,4,2003,Soybeans,Ark Lock 1,4300
04/19/2003,16,4,2003,Other Grain,Miss Locks 27,1500
04/19/2003,16,4,2003,Other Grain,Ohio Olmsted,8750
04/19/2003,16,4,2003,Other Grain,Ark Lock 1,0
04/26/2003,17,4,2003,Corn,Miss Locks 27,627283
04/26/2003,17,4,2003,Corn,Ohio Olmsted,10872
04/26/2003,17,4,2003,Corn,Ark Lock 1,0
04/26/2003,17,4,2003,Wheat,Miss Locks 27,7659
04/26/2003,17,4,2003,Wheat,Ohio Olmsted,1624
04/26/2003,17,4,2003,Wheat,Ark Lock 1,11400
04/26/2003,17,4,2003,Soybeans,Miss Locks 27,154038
04/26/2003,17,4,2003,Soybeans,Ohio Olmsted,9280
04/26/2003,17,4,2003,Soybeans,Ark Lock 1,4500
04/26/2003,17,4,2003,Other Grain,Miss Locks 27,0
04/26/2003,17,4,2003,Other Grain,Ohio Olmsted,10500
04/26/2003,17,4,2003,Other Grain,Ark Lock 1,0
05/03/2003,18,4,2003,Corn,Miss Locks 27,542920
05/03/2003,18,4,2003,Corn,Ohio Olmsted,9080
05/03/2003,18,4,2003,Corn,Ark Lock 1,0
05/03/2003,18,4,2003,Wheat,Miss Locks 27,36275
05/03/2003,18,4,2003,Wheat,Ohio Olmsted,0
05/03/2003,18,4,2003,Wheat,Ark Lock 1,7100
05/03/2003,18,4,2003,Soybeans,Miss Locks 27,100045
05/03/2003,18,4,2003,Soybeans,Ohio Olmsted,13624
05/03/2003,18,4,2003,Soybeans,Ark Lock 1,2900
05/03/2003,18,4,2003,Other Grain,Miss Locks 27,3035
05/03/2003,18,4,2003,Other Grain,Ohio Olmsted,1748
05/03/2003,18,4,2003,Other Grain,Ark Lock 1,0
05/10/2003,19,5,2003,Corn,Miss Locks 27,482252
05/10/2003,19,5,2003,Corn,Ohio Olmsted,12150
05/10/2003,19,5,2003,Corn,Ark Lock 1,0
05/10/2003,19,5,2003,Wheat,Miss Locks 27,15000
05/10/2003,19,5,2003,Wheat,Ohio Olmsted,3293
05/10/2003,19,5,2003,Wheat,Ark Lock 1,7100
05/10/2003,19,5,2003,Soybeans,Miss Locks 27,104739
05/10/2003,19,5,2003,Soybeans,Ohio Olmsted,19700
05/10/2003,19,5,2003,Soybeans,Ark Lock 1,2900
05/10/2003,19,5,2003,Other Grain,Miss Locks 27,1500
05/10/2003,19,5,2003,Other Grain,Ohio Olmsted,1500
05/10/2003,19,5,2003,Other Grain,Ark Lock 1,0
05/17/2003,20,5,2003,Corn,Miss Locks 27,542980
05/17/2003,20,5,2003,Corn,Ohio Olmsted,19700
05/17/2003,20,5,2003,Corn,Ark Lock 1,0
05/17/2003,20,5,2003,Wheat,Miss Locks 27,12248
05/17/2003,20,5,2003,Wheat,Ohio Olmsted,0
05/17/2003,20,5,2003,Wheat,Ark Lock 1,5600
05/17/2003,20,5,2003,Soybeans,Miss Locks 27,54291
05/17/2003,20,5,2003,Soybeans,Ohio Olmsted,13600
05/17/2003,20,5,2003,Soybeans,Ark Lock 1,0
05/17/2003,20,5,2003,Other Grain,Miss Locks 27,0
05/17/2003,20,5,2003,Other Grain,Ohio Olmsted,0
05/17/2003,20,5,2003,Other Grain,Ark Lock 1,0
05/24/2003,21,5,2003,Corn,Miss Locks 27,774813
05/24/2003,21,5,2003,Corn,Ohio Olmsted,29900
05/24/2003,21,5,2003,Corn,Ark Lock 1,0
05/24/2003,21,5,2003,Wheat,Miss Locks 27,12235
05/24/2003,21,5,2003,Wheat,Ohio Olmsted,1590
05/24/2003,21,5,2003,Wheat,Ark Lock 1,12800
05/24/2003,21,5,2003,Soybeans,Miss Locks 27,116813
05/24/2003,21,5,2003,Soybeans,Ohio Olmsted,20650
05/24/2003,21,5,2003,Soybeans,Ark Lock 1,4300
05/24/2003,21,5,2003,Other Grain,Miss Locks 27,0
05/24/2003,21,5,2003,Other Grain,Ohio Olmsted,16500
05/24/2003,21,5,2003,Other Grain,Ark Lock 1,8000
05/31/2003,22,5,2003,Corn,Miss Locks 27,620607
05/31/2003,22,5,2003,Corn,Ohio Olmsted,9000
05/31/2003,22,5,2003,Corn,Ark Lock 1,0
05/31/2003,22,5,2003,Wheat,Miss Locks 27,24108
05/31/2003,22,5,2003,Wheat,Ohio Olmsted,3170
05/31/2003,22,5,2003,Wheat,Ark Lock 1,2800
05/31/2003,22,5,2003,Soybeans,Miss Locks 27,137153
05/31/2003,22,5,2003,Soybeans,Ohio Olmsted,6200
05/31/2003,22,5,2003,Soybeans,Ark Lock 1,0
05/31/2003,22,5,2003,Other Grain,Miss Locks 27,0
05/31/2003,22,5,2003,Other Grain,Ohio Olmsted,3000
05/31/2003,22,5,2003,Other Grain,Ark Lock 1,0
06/07/2003,23,6,2003,Corn,Miss Locks 27,767270
06/07/2003,23,6,2003,Corn,Ohio Olmsted,18000
06/07/2003,23,6,2003,Corn,Ark Lock 1,0
06/07/2003,23,6,2003,Wheat,Miss Locks 27,6200
06/07/2003,23,6,2003,Wheat,Ohio Olmsted,3418
06/07/2003,23,6,2003,Wheat,Ark Lock 1,8600
06/07/2003,23,6,2003,Soybeans,Miss Locks 27,51560
06/07/2003,23,6,2003,Soybeans,Ohio Olmsted,11800
06/07/2003,23,6,2003,Soybeans,Ark Lock 1,0
06/07/2003,23,6,2003,Other Grain,Miss Locks 27,0
06/07/2003,23,6,2003,Other Grain,Ohio Olmsted,1500
06/07/2003,23,6,2003,Other Grain,Ark Lock 1,0
06/14/2003,24,6,2003,Corn,Miss Locks 27,724081
06/14/2003,24,6,2003,Corn,Ohio Olmsted,28600
06/14/2003,24,6,2003,Corn,Ark Lock 1,0
06/14/2003,24,6,2003,Wheat,Miss Locks 27,15590
06/14/2003,24,6,2003,Wheat,Ohio Olmsted,0
06/14/2003,24,6,2003,Wheat,Ark Lock 1,8700
06/14/2003,24,6,2003,Soybeans,Miss Locks 27,132958
06/14/2003,24,6,2003,Soybeans,Ohio Olmsted,4500
06/14/2003,24,6,2003,Soybeans,Ark Lock 1,0
06/14/2003,24,6,2003,Other Grain,Miss Locks 27,0
06/14/2003,24,6,2003,Other Grain,Ohio Olmsted,16500
06/14/2003,24,6,2003,Other Grain,Ark Lock 1,0
06/21/2003,25,6,2003,Corn,Miss Locks 27,607500
06/21/2003,25,6,2003,Corn,Ohio Olmsted,4500
06/21/2003,25,6,2003,Corn,Ark Lock 1,0
06/21/2003,25,6,2003,Wheat,Miss Locks 27,17214
06/21/2003,25,6,2003,Wheat,Ohio Olmsted,0
06/21/2003,25,6,2003,Wheat,Ark Lock 1,17200
06/21/2003,25,6,2003,Soybeans,Miss Locks 27,77605
06/21/2003,25,6,2003,Soybeans,Ohio Olmsted,7500
06/21/2003,25,6,2003,Soybeans,Ark Lock 1,0
06/21/2003,25,6,2003,Other Grain,Miss Locks 27,10500
06/21/2003,25,6,2003,Other Grain,Ohio Olmsted,2900
06/21/2003,25,6,2003,Other Grain,Ark Lock 1,0
06/28/2003,26,6,2003,Corn,Miss Locks 27,789284
06/28/2003,26,6,2003,Corn,Ohio Olmsted,10570
06/28/2003,26,6,2003,Corn,Ark Lock 1,0
06/28/2003,26,6,2003,Wheat,Miss Locks 27,23449
06/28/2003,26,6,2003,Wheat,Ohio Olmsted,5900
06/28/2003,26,6,2003,Wheat,Ark Lock 1,29900
06/28/2003,26,6,2003,Soybeans,Miss Locks 27,100700
06/28/2003,26,6,2003,Soybeans,Ohio Olmsted,1500
06/28/2003,26,6,2003,Soybeans,Ark Lock 1,0
06/28/2003,26,6,2003,Other Grain,Miss Locks 27,4748
06/28/2003,26,6,2003,Other Grain,Ohio Olmsted,0
06/28/2003,26,6,2003,Other Grain,Ark Lock 1,0
07/05/2003,27,7,2003,Corn,Miss Locks 27,821644
07/05/2003,27,7,2003,Corn,Ohio Olmsted,13600
07/05/2003,27,7,2003,Corn,Ark Lock 1,0
07/05/2003,27,7,2003,Wheat,Miss Locks 27,12245
07/05/2003,27,7,2003,Wheat,Ohio Olmsted,24495
07/05/2003,27,7,2003,Wheat,Ark Lock 1,54600
07/05/2003,27,7,2003,Soybeans,Miss Locks 27,90427
07/05/2003,27,7,2003,Soybeans,Ohio Olmsted,0
07/05/2003,27,7,2003,Soybeans,Ark Lock 1,0
07/05/2003,27,7,2003,Other Grain,Miss Locks 27,3140
07/05/2003,27,7,2003,Other Grain,Ohio Olmsted,7500
07/05/2003,27,7,2003,Other Grain,Ark Lock 1,0
07/12/2003,28,7,2003,Corn,Miss Locks 27,568255
07/12/2003,28,7,2003,Corn,Ohio Olmsted,17500
07/12/2003,28,7,2003,Corn,Ark Lock 1,0
07/12/2003,28,7,2003,Wheat,Miss Locks 27,3124
07/12/2003,28,7,2003,Wheat,Ohio Olmsted,17190
07/12/2003,28,7,2003,Wheat,Ark Lock 1,41100
07/12/2003,28,7,2003,Soybeans,Miss Locks 27,94898
07/12/2003,28,7,2003,Soybeans,Ohio Olmsted,10400
07/12/2003,28,7,2003,Soybeans,Ark Lock 1,0
07/12/2003,28,7,2003,Other Grain,Miss Locks 27,0
07/12/2003,28,7,2003,Other Grain,Ohio Olmsted,0
07/12/2003,28,7,2003,Other Grain,Ark Lock 1,0
07/19/2003,29,7,2003,Corn,Miss Locks 27,765553
07/19/2003,29,7,2003,Corn,Ohio Olmsted,4824
07/19/2003,29,7,2003,Corn,Ark Lock 1,0
07/19/2003,29,7,2003,Wheat,Miss Locks 27,23587
07/19/2003,29,7,2003,Wheat,Ohio Olmsted,28350
07/19/2003,29,7,2003,Wheat,Ark Lock 1,59900
07/19/2003,29,7,2003,Soybeans,Miss Locks 27,135062
07/19/2003,29,7,2003,Soybeans,Ohio Olmsted,4500
07/19/2003,29,7,2003,Soybeans,Ark Lock 1,0
07/19/2003,29,7,2003,Other Grain,Miss Locks 27,3175
07/19/2003,29,7,2003,Other Grain,Ohio Olmsted,0
07/19/2003,29,7,2003,Other Grain,Ark Lock 1,0
07/26/2003,30,7,2003,Corn,Miss Locks 27,563273
07/26/2003,30,7,2003,Corn,Ohio Olmsted,7500
07/26/2003,30,7,2003,Corn,Ark Lock 1,0
07/26/2003,30,7,2003,Wheat,Miss Locks 27,71016
07/26/2003,30,7,2003,Wheat,Ohio Olmsted,19600
07/26/2003,30,7,2003,Wheat,Ark Lock 1,24400
07/26/2003,30,7,2003,Soybeans,Miss Locks 27,130140
07/26/2003,30,7,2003,Soybeans,Ohio Olmsted,19800
07/26/2003,30,7,2003,Soybeans,Ark Lock 1,0
07/26/2003,30,7,2003,Other Grain,Miss Locks 27,1640
07/26/2003,30,7,2003,Other Grain,Ohio Olmsted,0
07/26/2003,30,7,2003,Other Grain,Ark Lock 1,0
08/02/2003,31,7,2003,Corn,Miss Locks 27,581815
08/02/2003,31,7,2003,Corn,Ohio Olmsted,11100
08/02/2003,31,7,2003,Corn,Ark Lock 1,0
08/02/2003,31,7,2003,Wheat,Miss Locks 27,52839
08/02/2003,31,7,2003,Wheat,Ohio Olmsted,17850
08/02/2003,31,7,2003,Wheat,Ark Lock 1,59800
08/02/2003,31,7,2003,Soybeans,Miss Locks 27,138311
08/02/2003,31,7,2003,Soybeans,Ohio Olmsted,16800
08/02/2003,31,7,2003,Soybeans,Ark Lock 1,0
08/02/2003,31,7,2003,Other Grain,Miss Locks 27,1580
08/02/2003,31,7,2003,Other Grain,Ohio Olmsted,17195
08/02/2003,31,7,2003,Other Grain,Ark Lock 1,0
08/09/2003,32,8,2003,Corn,Miss Locks 27,533195
08/09/2003,32,8,2003,Corn,Ohio Olmsted,4500
08/09/2003,32,8,2003,Corn,Ark Lock 1,0
08/09/2003,32,8,2003,Wheat,Miss Locks 27,23564
08/09/2003,32,8,2003,Wheat,Ohio Olmsted,33093
08/09/2003,32,8,2003,Wheat,Ark Lock 1,69500
08/09/2003,32,8,2003,Soybeans,Miss Locks 27,138536
08/09/2003,32,8,2003,Soybeans,Ohio Olmsted,3000
08/09/2003,32,8,2003,Soybeans,Ark Lock 1,0
08/09/2003,32,8,2003,Other Grain,Miss Locks 27,3200
08/09/2003,32,8,2003,Other Grain,Ohio Olmsted,14700
08/09/2003,32,8,2003,Other Grain,Ark Lock 1,0
08/16/2003,33,8,2003,Corn,Miss Locks 27,564698
08/16/2003,33,8,2003,Corn,Ohio Olmsted,16800
08/16/2003,33,8,2003,Corn,Ark Lock 1,0
08/16/2003,33,8,2003,Wheat,Miss Locks 27,36979
08/16/2003,33,8,2003,Wheat,Ohio Olmsted,19350
08/16/2003,33,8,2003,Wheat,Ark Lock 1,42100
08/16/2003,33,8,2003,Soybeans,Miss Locks 27,76636
08/16/2003,33,8,2003,Soybeans,Ohio Olmsted,13500
08/16/2003,33,8,2003,Soybeans,Ark Lock 1,0
08/16/2003,33,8,2003,Other Grain,Miss Locks 27,36979
08/16/2003,33,8,2003,Other Grain,Ohio Olmsted,4620
08/16/2003,33,8,2003,Other Grain,Ark Lock 1,0
08/23/2003,34,8,2003,Corn,Miss Locks 27,496408
08/23/2003,34,8,2003,Corn,Ohio Olmsted,5780
08/23/2003,34,8,2003,Corn,Ark Lock 1,0
08/23/2003,34,8,2003,Wheat,Miss Locks 27,15405
08/23/2003,34,8,2003,Wheat,Ohio Olmsted,17900
08/23/2003,34,8,2003,Wheat,Ark Lock 1,38500
08/23/2003,34,8,2003,Soybeans,Miss Locks 27,39052
08/23/2003,34,8,2003,Soybeans,Ohio Olmsted,9900
08/23/2003,34,8,2003,Soybeans,Ark Lock 1,0
08/23/2003,34,8,2003,Other Grain,Miss Locks 27,0
08/23/2003,34,8,2003,Other Grain,Ohio Olmsted,6495
08/23/2003,34,8,2003,Other Grain,Ark Lock 1,0
08/30/2003,35,8,2003,Corn,Miss Locks 27,478048
08/30/2003,35,8,2003,Corn,Ohio Olmsted,7400
08/30/2003,35,8,2003,Corn,Ark Lock 1,0
08/30/2003,35,8,2003,Wheat,Miss Locks 27,48107
08/30/2003,35,8,2003,Wheat,Ohio Olmsted,34700
08/30/2003,35,8,2003,Wheat,Ark Lock 1,56000
08/30/2003,35,8,2003,Soybeans,Miss Locks 27,73120
08/30/2003,35,8,2003,Soybeans,Ohio Olmsted,10600
08/30/2003,35,8,2003,Soybeans,Ark Lock 1,2800
08/30/2003,35,8,2003,Other Grain,Miss Locks 27,6240
08/30/2003,35,8,2003,Other Grain,Ohio Olmsted,7500
08/30/2003,35,8,2003,Other Grain,Ark Lock 1,0
09/06/2003,36,9,2003,Corn,Miss Locks 27,311576
09/06/2003,36,9,2003,Corn,Ohio Olmsted,7893
09/06/2003,36,9,2003,Corn,Ark Lock 1,0
09/06/2003,36,9,2003,Wheat,Miss Locks 27,115796
09/06/2003,36,9,2003,Wheat,Ohio Olmsted,44616
09/06/2003,36,9,2003,Wheat,Ark Lock 1,28000
09/06/2003,36,9,2003,Soybeans,Miss Locks 27,30100
09/06/2003,36,9,2003,Soybeans,Ohio Olmsted,7500
09/06/2003,36,9,2003,Soybeans,Ark Lock 1,0
09/06/2003,36,9,2003,Other Grain,Miss Locks 27,12000
09/06/2003,36,9,2003,Other Grain,Ohio Olmsted,6070
09/06/2003,36,9,2003,Other Grain,Ark Lock 1,0
09/13/2003,37,9,2003,Corn,Miss Locks 27,346454
09/13/2003,37,9,2003,Corn,Ohio Olmsted,21480
09/13/2003,37,9,2003,Corn,Ark Lock 1,1400
09/13/2003,37,9,2003,Wheat,Miss Locks 27,42016
09/13/2003,37,9,2003,Wheat,Ohio Olmsted,39693
09/13/2003,37,9,2003,Wheat,Ark Lock 1,55600
09/13/2003,37,9,2003,Soybeans,Miss Locks 27,26698
09/13/2003,37,9,2003,Soybeans,Ohio Olmsted,7400
09/13/2003,37,9,2003,Soybeans,Ark Lock 1,0
09/13/2003,37,9,2003,Other Grain,Miss Locks 27,14052
09/13/2003,37,9,2003,Other Grain,Ohio Olmsted,4500
09/13/2003,37,9,2003,Other Grain,Ark Lock 1,0
09/20/2003,38,9,2003,Corn,Miss Locks 27,240213
09/20/2003,38,9,2003,Corn,Ohio Olmsted,65238
09/20/2003,38,9,2003,Corn,Ark Lock 1,0
09/20/2003,38,9,2003,Wheat,Miss Locks 27,24962
09/20/2003,38,9,2003,Wheat,Ohio Olmsted,23942
09/20/2003,38,9,2003,Wheat,Ark Lock 1,45400
09/20/2003,38,9,2003,Soybeans,Miss Locks 27,29953
09/20/2003,38,9,2003,Soybeans,Ohio Olmsted,12600
09/20/2003,38,9,2003,Soybeans,Ark Lock 1,0
09/20/2003,38,9,2003,Other Grain,Miss Locks 27,0
09/20/2003,38,9,2003,Other Grain,Ohio Olmsted,0
09/20/2003,38,9,2003,Other Grain,Ark Lock 1,0
09/27/2003,39,9,2003,Corn,Miss Locks 27,419161
09/27/2003,39,9,2003,Corn,Ohio Olmsted,61723
09/27/2003,39,9,2003,Corn,Ark Lock 1,0
09/27/2003,39,9,2003,Wheat,Miss Locks 27,25180
09/27/2003,39,9,2003,Wheat,Ohio Olmsted,25100
09/27/2003,39,9,2003,Wheat,Ark Lock 1,28500
09/27/2003,39,9,2003,Soybeans,Miss Locks 27,71138
09/27/2003,39,9,2003,Soybeans,Ohio Olmsted,2900
09/27/2003,39,9,2003,Soybeans,Ark Lock 1,7300
09/27/2003,39,9,2003,Other Grain,Miss Locks 27,3200
09/27/2003,39,9,2003,Other Grain,Ohio Olmsted,1500
09/27/2003,39,9,2003,Other Grain,Ark Lock 1,0
10/04/2003,40,10,2003,Corn,Miss Locks 27,318968
10/04/2003,40,10,2003,Corn,Ohio Olmsted,125684
10/04/2003,40,10,2003,Corn,Ark Lock 1,0
10/04/2003,40,10,2003,Wheat,Miss Locks 27,14257
10/04/2003,40,10,2003,Wheat,Ohio Olmsted,14280
10/04/2003,40,10,2003,Wheat,Ark Lock 1,19600
10/04/2003,40,10,2003,Soybeans,Miss Locks 27,126968
10/04/2003,40,10,2003,Soybeans,Ohio Olmsted,5993
10/04/2003,40,10,2003,Soybeans,Ark Lock 1,1400
10/04/2003,40,10,2003,Other Grain,Miss Locks 27,0
10/04/2003,40,10,2003,Other Grain,Ohio Olmsted,0
10/04/2003,40,10,2003,Other Grain,Ark Lock 1,0
10/11/2003,41,10,2003,Corn,Miss Locks 27,415792
10/11/2003,41,10,2003,Corn,Ohio Olmsted,46080
10/11/2003,41,10,2003,Corn,Ark Lock 1,1400
10/11/2003,41,10,2003,Wheat,Miss Locks 27,18524
10/11/2003,41,10,2003,Wheat,Ohio Olmsted,3000
10/11/2003,41,10,2003,Wheat,Ark Lock 1,15500
10/11/2003,41,10,2003,Soybeans,Miss Locks 27,215982
10/11/2003,41,10,2003,Soybeans,Ohio Olmsted,10580
10/11/2003,41,10,2003,Soybeans,Ark Lock 1,7000
10/11/2003,41,10,2003,Other Grain,Miss Locks 27,1500
10/11/2003,41,10,2003,Other Grain,Ohio Olmsted,0
10/11/2003,41,10,2003,Other Grain,Ark Lock 1,0
10/18/2003,42,10,2003,Corn,Miss Locks 27,323136
10/18/2003,42,10,2003,Corn,Ohio Olmsted,49500
10/18/2003,42,10,2003,Corn,Ark Lock 1,0
10/18/2003,42,10,2003,Wheat,Miss Locks 27,6357
10/18/2003,42,10,2003,Wheat,Ohio Olmsted,10300
10/18/2003,42,10,2003,Wheat,Ark Lock 1,27100
10/18/2003,42,10,2003,Soybeans,Miss Locks 27,364847
10/18/2003,42,10,2003,Soybeans,Ohio Olmsted,42389
10/18/2003,42,10,2003,Soybeans,Ark Lock 1,7100
10/18/2003,42,10,2003,Other Grain,Miss Locks 27,0
10/18/2003,42,10,2003,Other Grain,Ohio Olmsted,0
10/18/2003,42,10,2003,Other Grain,Ark Lock 1,0
10/25/2003,43,10,2003,Corn,Miss Locks 27,508706
10/25/2003,43,10,2003,Corn,Ohio Olmsted,25535
10/25/2003,43,10,2003,Corn,Ark Lock 1,0
10/25/2003,43,10,2003,Wheat,Miss Locks 27,
10/25/2003,43,10,2003,Wheat,Ohio Olmsted,
10/25/2003,43,10,2003,Wheat,Ark Lock 1,8400
10/25/2003,43,10,2003,Soybeans,Miss Locks 27,138493
10/25/2003,43,10,2003,Soybeans,Ohio Olmsted,159454
10/25/2003,43,10,2003,Soybeans,Ark Lock 1,39500
10/25/2003,43,10,2003,Other Grain,Miss Locks 27,6335
10/25/2003,43,10,2003,Other Grain,Ohio Olmsted,1500
10/25/2003,43,10,2003,Other Grain,Ark Lock 1,0
11/01/2003,44,10,2003,Corn,Miss Locks 27,420975
11/01/2003,44,10,2003,Corn,Ohio Olmsted,37884
11/01/2003,44,10,2003,Corn,Ark Lock 1,0
11/01/2003,44,10,2003,Wheat,Miss Locks 27,17908
11/01/2003,44,10,2003,Wheat,Ohio Olmsted,
11/01/2003,44,10,2003,Wheat,Ark Lock 1,18400
11/01/2003,44,10,2003,Soybeans,Miss Locks 27,322987
11/01/2003,44,10,2003,Soybeans,Ohio Olmsted,89358
11/01/2003,44,10,2003,Soybeans,Ark Lock 1,28800
11/01/2003,44,10,2003,Other Grain,Miss Locks 27,9600
11/01/2003,44,10,2003,Other Grain,Ohio Olmsted,1600
11/01/2003,44,10,2003,Other Grain,Ark Lock 1,0
11/08/2003,45,11,2003,Corn,Miss Locks 27,813647
11/08/2003,45,11,2003,Corn,Ohio Olmsted,45901
11/08/2003,45,11,2003,Corn,Ark Lock 1,0
11/08/2003,45,11,2003,Wheat,Miss Locks 27,22477
11/08/2003,45,11,2003,Wheat,Ohio Olmsted,
11/08/2003,45,11,2003,Wheat,Ark Lock 1,16900
11/08/2003,45,11,2003,Soybeans,Miss Locks 27,136828
11/08/2003,45,11,2003,Soybeans,Ohio Olmsted,138065
11/08/2003,45,11,2003,Soybeans,Ark Lock 1,43200
11/08/2003,45,11,2003,Other Grain,Miss Locks 27,1600
11/08/2003,45,11,2003,Other Grain,Ohio Olmsted,6700
11/08/2003,45,11,2003,Other Grain,Ark Lock 1,0
11/15/2003,46,11,2003,Corn,Miss Locks 27,623316
11/15/2003,46,11,2003,Corn,Ohio Olmsted,42320
11/15/2003,46,11,2003,Corn,Ark Lock 1,0
11/15/2003,46,11,2003,Wheat,Miss Locks 27,10948
11/15/2003,46,11,2003,Wheat,Ohio Olmsted,6000
11/15/2003,46,11,2003,Wheat,Ark Lock 1,7000
11/15/2003,46,11,2003,Soybeans,Miss Locks 27,106451
11/15/2003,46,11,2003,Soybeans,Ohio Olmsted,71222
11/15/2003,46,11,2003,Soybeans,Ark Lock 1,41200
11/15/2003,46,11,2003,Other Grain,Miss Locks 27,4500
11/15/2003,46,11,2003,Other Grain,Ohio Olmsted,0
11/15/2003,46,11,2003,Other Grain,Ark Lock 1,0
11/22/2003,47,11,2003,Corn,Miss Locks 27,786202
11/22/2003,47,11,2003,Corn,Ohio Olmsted,58724
11/22/2003,47,11,2003,Corn,Ark Lock 1,0
11/22/2003,47,11,2003,Wheat,Miss Locks 27,16852
11/22/2003,47,11,2003,Wheat,Ohio Olmsted,
11/22/2003,47,11,2003,Wheat,Ark Lock 1,14000
11/22/2003,47,11,2003,Soybeans,Miss Locks 27,113631
11/22/2003,47,11,2003,Soybeans,Ohio Olmsted,88728
11/22/2003,47,11,2003,Soybeans,Ark Lock 1,16800
11/22/2003,47,11,2003,Other Grain,Miss Locks 27,3000
11/22/2003,47,11,2003,Other Grain,Ohio Olmsted,3000
11/22/2003,47,11,2003,Other Grain,Ark Lock 1,0
11/29/2003,48,11,2003,Corn,Miss Locks 27,700370
11/29/2003,48,11,2003,Corn,Ohio Olmsted,36772
11/29/2003,48,11,2003,Corn,Ark Lock 1,0
